NAME	TITLE	SCORE	
PCDHGA8	n/a	0.17680848	
HMGN4	n/a	0.17680335	
OR56B4	n/a	0.17668448	
IP6K3	n/a	0.17665307	
SLC35E3	n/a	0.17658259	
LOC728190	n/a	0.17649962	
IL17RB	n/a	0.17643876	
COQ3	n/a	0.17626482	
LOC100131726	n/a	0.1762487	
C6orf105	n/a	0.1760323	
R3HCC1	n/a	0.17593421	
POTEH	n/a	0.17585537	
RNF167	n/a	0.17583957	
NKAIN3	n/a	0.17575946	
YWHAE	n/a	0.17550196	
G2E3	n/a	0.17549257	
TAF15	n/a	0.17539006	
GFOD2	n/a	0.1750263	
EIF2C3	n/a	0.17479616	
RAX	n/a	0.17476511	
IMPG1	n/a	0.17471966	
ZNF432	n/a	0.17468669	
SNW1	n/a	0.17466794	
CCDC125	n/a	0.17462733	
PHACTR4	n/a	0.17461145	
C2orf43	n/a	0.17459214	
PCSK2	n/a	0.17457183	
ITGB8	n/a	0.1743923	
WBSCR17	n/a	0.17398071	
PTPMT1	n/a	0.1739648	
GPR12	n/a	0.17387635	
CDYL2	n/a	0.17375015	
BCLAF1	n/a	0.17369813	
HTRA2	n/a	0.17364451	
RBM15B	n/a	0.17357382	
CLASP2	n/a	0.17348394	
ITGB4	n/a	0.17347996	
RAB5A	n/a	0.17333634	
LOC100130557	n/a	0.1732858	
NBPF4	n/a	0.17315958	
SFXN2	n/a	0.17310457	
C9orf6	n/a	0.17308871	
LOC729176	n/a	0.17307203	
FCGR1A	n/a	0.17283869	
EIF2S1	n/a	0.17274868	
PDCD7	n/a	0.17270401	
MMP27	n/a	0.1726859	
DOK5	n/a	0.17260067	
REEP2	n/a	0.17252053	
AP1G1	n/a	0.17249024	
HAUS2	n/a	0.17245129	
C15orf58	n/a	0.17240104	
TERF2	n/a	0.17234997	
AKIRIN2	n/a	0.17224436	
HS3ST4	n/a	0.17222938	
URB1	n/a	0.17215687	
CHST8	n/a	0.17214921	
ATP6V0E1	n/a	0.17211488	
SGTA	n/a	0.17203261	
GAK	n/a	0.17195734	
MEGF11	n/a	0.17176175	
RPL18A	n/a	0.1715482	
HDAC10	n/a	0.17145434	
HIST2H2BA	n/a	0.17138375	
LIPT2	n/a	0.17137857	
RNF138	n/a	0.17137747	
TUSC1	n/a	0.17123803	
SCGB3A2	n/a	0.17123291	
RASGRF1	n/a	0.17108229	
ZNF862	n/a	0.17104706	
HS2ST1	n/a	0.17102908	
FBXL2	n/a	0.17101298	
YIPF1	n/a	0.1709696	
E2F4	n/a	0.17072184	
WNT5B	n/a	0.17053959	
RBM4B	n/a	0.17053784	
LOC284551	n/a	0.17051107	
TCIRG1	n/a	0.17028461	
BCL3	n/a	0.17025594	
KLK14	n/a	0.17020653	
QRFP	n/a	0.17018685	
ANO4	n/a	0.17013866	
CRISPLD2	n/a	0.16961926	
PEX7	n/a	0.16960053	
MDM4	n/a	0.16947845	
CD48	n/a	0.16932665	
COPS8	n/a	0.16906418	
MUC12	n/a	0.16894147	
CD55	n/a	0.16881542	
ZIM2	n/a	0.16881298	
WDR78	n/a	0.16874076	
ARFRP1	n/a	0.16870824	
PNOC	n/a	0.16867496	
C20orf141	n/a	0.16846071	
ADK	n/a	0.16826957	
CDAN1	n/a	0.16808182	
ZNF853	n/a	0.16801213	
C3orf31	n/a	0.16756114	
OR2A7	n/a	0.16754764	
CCDC110	n/a	0.16749628	
HOXD11	n/a	0.1674931	
C11orf90	n/a	0.16748023	
C6orf162	n/a	0.16744249	
CREBBP	n/a	0.1673805	
LOC541473	n/a	0.1673741	
ZNF688	n/a	0.16729769	
ZNF80	n/a	0.16723353	
MRPL32	n/a	0.16714984	
DHX8	n/a	0.16714385	
MIMT1	n/a	0.16706868	
DKFZP686I15217	n/a	0.16705751	
UBN2	n/a	0.16703503	
TTL	n/a	0.16686508	
CYP3A43	n/a	0.16682371	
C19orf54	n/a	0.16682056	
DAK	n/a	0.16679263	
SLC26A2	n/a	0.16678572	
AGA	n/a	0.16673759	
ETV3	n/a	0.1666629	
LANCL3	n/a	0.16647418	
OOEP	n/a	0.16643494	
UQCRH	n/a	0.16633192	
NFAM1	n/a	0.16630675	
PAPOLG	n/a	0.16612063	
GPA33	n/a	0.16601683	
OCA2	n/a	0.16595039	
RUFY1	n/a	0.1659007	
WNT3	n/a	0.16585109	
RAF1	n/a	0.16584632	
WNK2	n/a	0.16579223	
KATNB1	n/a	0.16560008	
LOC100132247	n/a	0.16536237	
RPL10	n/a	0.16525777	
CNP	n/a	0.16523598	
UQCRHL	n/a	0.165184	
SGK196	n/a	0.16517706	
MED16	n/a	0.16516595	
PIK3C2G	n/a	0.16508593	
LOC441666	n/a	0.16505632	
BAT1	n/a	0.16487727	
TTC39A	n/a	0.16486396	
INTS4	n/a	0.16474508	
CCIN	n/a	0.16465901	
GAL3ST1	n/a	0.16439053	
PAX9	n/a	0.16430992	
RBM47	n/a	0.16425624	
REXO2	n/a	0.16425087	
CECR7	n/a	0.16414778	
CYTH1	n/a	0.16402991	
UGT2B4	n/a	0.16373175	
NUPR1	n/a	0.1636315	
MS4A1	n/a	0.16356269	
ASAH2	n/a	0.16354215	
NLRP4	n/a	0.16340005	
ING4	n/a	0.16327575	
PRSS21	n/a	0.16326453	
CFLP1	n/a	0.16270453	
NKPD1	n/a	0.16267674	
LCN12	n/a	0.16250986	
ACOT4	n/a	0.16247533	
PCDHA4	n/a	0.16211314	
UBE2H	n/a	0.16206037	
FAM125A	n/a	0.16195959	
GPR114	n/a	0.16194014	
ZNF589	n/a	0.1619163	
NDUFA8	n/a	0.16191405	
SLC23A3	n/a	0.16183211	
FLJ42627	n/a	0.16181329	
GGCX	n/a	0.16178448	
WDR60	n/a	0.16170427	
PLCZ1	n/a	0.16166663	
C2orf42	n/a	0.16160405	
DHX40	n/a	0.16159555	
OSBP	n/a	0.16147222	
TEX261	n/a	0.1612816	
UGT1A6	n/a	0.1611671	
PTER	n/a	0.1610211	
MAPT	n/a	0.16101511	
NXT2	n/a	0.1609598	
PRMT5	n/a	0.16087143	
C15orf50	n/a	0.16076858	
DUSP26	n/a	0.16068071	
BTBD9	n/a	0.16061632	
TAP2	n/a	0.16054642	
CDK19	n/a	0.16052234	
SEPN1	n/a	0.1604537	
TMEM211	n/a	0.16040653	
RPL13AP6	n/a	0.16019858	
F2RL1	n/a	0.16012675	
LRG1	n/a	0.15969016	
SNORA59B	n/a	0.15943302	
C6orf170	n/a	0.15929265	
CACNA1D	n/a	0.1591335	
FCRLA	n/a	0.1591	
PRL	n/a	0.1590817	
DMTF1	n/a	0.15907905	
C11orf16	n/a	0.15896441	
MNAT1	n/a	0.15890002	
MAT2A	n/a	0.15870939	
ECSIT	n/a	0.15865882	
CNBP	n/a	0.15863745	
TMEM132E	n/a	0.15821134	
TESK2	n/a	0.15817034	
PPP2R3A	n/a	0.1580374	
BAG1	n/a	0.15782823	
ZKSCAN1	n/a	0.15764672	
CCDC148	n/a	0.1573846	
RPL14	n/a	0.15735134	
APOBEC3A	n/a	0.1573238	
HFM1	n/a	0.15725106	
SLC6A1	n/a	0.15721172	
H2AFB1	n/a	0.15709494	
ZNF605	n/a	0.1569409	
C17orf55	n/a	0.15693153	
TIAF1	n/a	0.15684655	
ZNF287	n/a	0.15673225	
GCET2	n/a	0.15672658	
ITGAD	n/a	0.15670541	
SAMSN1	n/a	0.15664853	
SLC22A11	n/a	0.15656139	
ARID2	n/a	0.15654352	
CCM2	n/a	0.15649675	
CARD9	n/a	0.15638852	
CLEC17A	n/a	0.15627787	
CNST	n/a	0.15627742	
HPSE	n/a	0.15625623	
RBM23	n/a	0.156036	
RAB5C	n/a	0.1560311	
ZSWIM5	n/a	0.15600367	
CATSPERB	n/a	0.15598245	
PIAS4	n/a	0.1558445	
GTF2E2	n/a	0.15575665	
C17orf42	n/a	0.15570869	
ZNF300	n/a	0.15569787	
ZMYM1	n/a	0.1554152	
METTL9	n/a	0.15533316	
TRAF1	n/a	0.15525052	
RBM25	n/a	0.15521437	
AP2B1	n/a	0.15518571	
C5orf58	n/a	0.15496066	
RAB11FIP1	n/a	0.15465996	
WARS	n/a	0.15450218	
BCR	n/a	0.15446588	
MYNN	n/a	0.15431437	
ARHGEF1	n/a	0.15409395	
TMED8	n/a	0.1540314	
CDC42	n/a	0.15396571	
PRR18	n/a	0.1538763	
IFRD2	n/a	0.15381958	
ODF2L	n/a	0.15379871	
FBXO18	n/a	0.15376115	
NOL4	n/a	0.15363853	
MTHFD2L	n/a	0.15359402	
BCS1L	n/a	0.15356673	
C14orf4	n/a	0.15350579	
CR2	n/a	0.15345535	
MAP3K12	n/a	0.15344632	
C1orf144	n/a	0.15338242	
RASAL3	n/a	0.15330072	
TMEM39B	n/a	0.15324794	
OTOP2	n/a	0.15306851	
LOC339788	n/a	0.15306851	
ZNF611	n/a	0.15298328	
WNT4	n/a	0.15290971	
PRKCD	n/a	0.15290561	
NCRNA00160	n/a	0.1527847	
POLR1E	n/a	0.15270497	
RPRD1A	n/a	0.15251794	
RTN2	n/a	0.15244819	
SNX32	n/a	0.15237139	
RFX1	n/a	0.15226324	
NFATC4	n/a	0.15208636	
METTL10	n/a	0.15207152	
OSCP1	n/a	0.1519986	
RABGGTB	n/a	0.1519898	
ZMIZ1	n/a	0.15198112	
ALG5	n/a	0.15192606	
SERTAD2	n/a	0.15185475	
KRT85	n/a	0.1514987	
GOLGA2	n/a	0.1514076	
MR1	n/a	0.15134001	
CISD3	n/a	0.15127683	
SEC14L2	n/a	0.15122396	
ZNF418	n/a	0.1510681	
S100A6	n/a	0.15102395	
C1QL3	n/a	0.15099345	
FLJ45445	n/a	0.1509612	
USP46	n/a	0.15090369	
PCDHB9	n/a	0.15071031	
POLD3	n/a	0.1506842	
NT5C	n/a	0.15050888	
IGFL1	n/a	0.15037182	
BTBD1	n/a	0.15000397	
C17orf71	n/a	0.1498218	
C2CD3	n/a	0.14967936	
DYDC1	n/a	0.14952964	
LOC728606	n/a	0.14952642	
FAM134A	n/a	0.149462	
SNAPC5	n/a	0.14934435	
FCHSD1	n/a	0.1491154	
ZNF429	n/a	0.14903785	
CXADRP3	n/a	0.14900692	
C5orf54	n/a	0.14889152	
SNRNP70	n/a	0.14865954	
GREB1	n/a	0.14859417	
SLC15A1	n/a	0.14854859	
ZNRF1	n/a	0.14850123	
PDS5B	n/a	0.14849852	
LRRIQ1	n/a	0.14838749	
ELF4	n/a	0.14819476	
TMEM167A	n/a	0.1480852	
NXF2	n/a	0.1480547	
C18orf26	n/a	0.1480547	
LOC100128640	n/a	0.14796357	
SNRPN	n/a	0.14784393	
COCH	n/a	0.14773475	
TMTC3	n/a	0.14773257	
DDX46	n/a	0.14768656	
KIR2DL3	n/a	0.14746045	
USP43	n/a	0.14744534	
POM121L2	n/a	0.14741376	
CCDC88C	n/a	0.14729027	
PROCA1	n/a	0.14725806	
ING2	n/a	0.14713472	
HK2	n/a	0.14711848	
TNFRSF25	n/a	0.14704917	
STXBP5	n/a	0.147036	
HNRNPA1L2	n/a	0.14684348	
PLA2G4C	n/a	0.14683487	
SNRNP48	n/a	0.14678279	
TTC39B	n/a	0.14674653	
TSGA10IP	n/a	0.14670621	
TRIM33	n/a	0.14661619	
SPIN3	n/a	0.14653914	
TMCO4	n/a	0.14647236	
SOST	n/a	0.14642091	
HLCS	n/a	0.14641757	
CSNK1A1L	n/a	0.14641072	
TMOD4	n/a	0.14626819	
SMU1	n/a	0.14616375	
CDIPT	n/a	0.14614156	
ZFP1	n/a	0.14584677	
MRPL52	n/a	0.14563476	
LASS5	n/a	0.14556049	
BCAM	n/a	0.14547005	
C16orf11	n/a	0.14511357	
SNORA21	n/a	0.14511357	
SNORA9	n/a	0.14511357	
ANKRD6	n/a	0.14508052	
SDF4	n/a	0.14506242	
PIN1	n/a	0.14505173	
PIK3AP1	n/a	0.14498548	
NLE1	n/a	0.1449831	
MRPL35	n/a	0.14482006	
C2orf14	n/a	0.14479618	
SP7	n/a	0.14475857	
IGDCC4	n/a	0.14452751	
HIST1H2AD	n/a	0.14449959	
LOC646762	n/a	0.14449234	
CHFR	n/a	0.14436005	
MIB2	n/a	0.14432126	
PLSCR1	n/a	0.14382473	
CELF1	n/a	0.14381866	
NBL1	n/a	0.1438068	
LOC100134259	n/a	0.14379439	
KLHL6	n/a	0.14351863	
ATG2A	n/a	0.1434809	
YIPF4	n/a	0.14339158	
RPL13	n/a	0.1433838	
ZNF394	n/a	0.14322233	
HMGN3	n/a	0.14299159	
TNFSF11	n/a	0.14281684	
TKT	n/a	0.14261319	
RB1CC1	n/a	0.14240786	
UBR7	n/a	0.1423827	
PPP2R5C	n/a	0.14230125	
PLEKHG2	n/a	0.14226753	
ZNF414	n/a	0.14218082	
KRT4	n/a	0.14212278	
KATNA1	n/a	0.14211959	
HERC2	n/a	0.14192964	
GPR75	n/a	0.14180541	
KCNQ1OT1	n/a	0.14172241	
DAZAP2	n/a	0.1417211	
TBC1D10C	n/a	0.14170507	
SART1	n/a	0.14165448	
MRS2	n/a	0.1416145	
MTMR2	n/a	0.14152467	
15-Sep	n/a	0.14143142	
TMEM132D	n/a	0.14134948	
CMTM6	n/a	0.14117749	
MORC4	n/a	0.14084867	
ALG13	n/a	0.14084382	
ATG4A	n/a	0.14083892	
MMP21	n/a	0.140711	
ZFP42	n/a	0.14069057	
HMGXB4	n/a	0.14060655	
AKAP5	n/a	0.14057556	
TRADD	n/a	0.14041524	
AUTS2	n/a	0.14036188	
CNOT2	n/a	0.14033441	
FCRL1	n/a	0.14029175	
LOC645332	n/a	0.14027205	
TRAPPC5	n/a	0.14024383	
MSR1	n/a	0.14015633	
VPS39	n/a	0.14011863	
METTL12	n/a	0.14001757	
TUBAL3	n/a	0.139749	
SAPS2	n/a	0.13967726	
GHRLOS	n/a	0.13946842	
RRAGB	n/a	0.13939503	
C2orf3	n/a	0.13933492	
FNBP4	n/a	0.13929902	
DNAH17	n/a	0.13926819	
OR1E1	n/a	0.13921826	
NHLH1	n/a	0.13919635	
RBM11	n/a	0.13919127	
TMEM131	n/a	0.1391726	
GABRB2	n/a	0.13911873	
ZNF182	n/a	0.1390895	
ADCK1	n/a	0.13908243	
BTBD16	n/a	0.13906254	
ZNF420	n/a	0.13878135	
MTRF1	n/a	0.13869002	
AGAP2	n/a	0.1386883	
GZMB	n/a	0.13864565	
C9orf40	n/a	0.13845776	
KISS1R	n/a	0.13823934	
DEPDC4	n/a	0.13804965	
VAT1	n/a	0.13794975	
FOXN1	n/a	0.13788302	
SSBP4	n/a	0.13785608	
LCT	n/a	0.13781074	
E2F6	n/a	0.13757639	
POFUT2	n/a	0.1371511	
FAHD2A	n/a	0.1371419	
GPHN	n/a	0.13669583	
ASAP1	n/a	0.13663512	
CISH	n/a	0.13648914	
HKDC1	n/a	0.13642977	
ZDHHC24	n/a	0.1364117	
MAP3K11	n/a	0.13630125	
ZFP82	n/a	0.13599537	
LINS1	n/a	0.1358751	
KIAA1217	n/a	0.1358486	
STK33	n/a	0.13582788	
MYEOV2	n/a	0.13571753	
ANGPT2	n/a	0.135682	
NPY1R	n/a	0.13546501	
ATF1	n/a	0.13542898	
SLC15A2	n/a	0.1354261	
CYB5R1	n/a	0.13539152	
MYOF	n/a	0.13526301	
ERLEC1	n/a	0.1352499	
ST3GAL6	n/a	0.13509127	
SAFB2	n/a	0.13509078	
NEURL3	n/a	0.1350068	
SHF	n/a	0.134972	
TMEM185B	n/a	0.13494527	
GHDC	n/a	0.13493307	
ALG14	n/a	0.13489018	
TECPR1	n/a	0.13469577	
APC2	n/a	0.13458976	
EGLN2	n/a	0.13444293	
HAL	n/a	0.13429241	
TMEM25	n/a	0.13425629	
FYB	n/a	0.1338031	
UTP15	n/a	0.13375993	
RPS29	n/a	0.13361748	
SCARNA5	n/a	0.13345507	
PRR15L	n/a	0.13338181	
GP2	n/a	0.13333179	
SCAND3	n/a	0.13319199	
ACRBP	n/a	0.133119	
SPSB4	n/a	0.13292627	
ZNF322A	n/a	0.13263774	
ZNF606	n/a	0.1326306	
CALML5	n/a	0.13242875	
NCRNA00092	n/a	0.13218664	
PAPD7	n/a	0.13215402	
MCCD1	n/a	0.13213791	
CWC27	n/a	0.13198893	
PLEKHA7	n/a	0.13175417	
RRH	n/a	0.13156058	
CDC5L	n/a	0.13137922	
ZNF236	n/a	0.13132843	
LOC339535	n/a	0.13117504	
C12orf56	n/a	0.13101387	
CDC16	n/a	0.13071862	
ZNF318	n/a	0.13066326	
TMED6	n/a	0.13065772	
PTX4	n/a	0.13052794	
AP1G2	n/a	0.13047004	
KIAA1586	n/a	0.13037851	
SFT2D3	n/a	0.13032836	
FAM18A	n/a	0.13006875	
ABCB4	n/a	0.12976158	
IARS2	n/a	0.12968215	
LRRC40	n/a	0.12966079	
ABHD8	n/a	0.1296499	
PCLO	n/a	0.12947464	
ZNF578	n/a	0.12932716	
CD3D	n/a	0.12921838	
VPRBP	n/a	0.12909505	
FUT1	n/a	0.12909277	
SMEK2	n/a	0.12905432	
MANSC1	n/a	0.12899104	
SYT9	n/a	0.12883297	
HTR2C	n/a	0.12877445	
CCDC153	n/a	0.12859379	
NOC3L	n/a	0.12852821	
WIZ	n/a	0.12837183	
DAPL1	n/a	0.12829407	
IFNG	n/a	0.1282866	
C17orf69	n/a	0.12817697	
LRP6	n/a	0.12807903	
ILVBL	n/a	0.12768559	
PSMB8	n/a	0.12767297	
CEL	n/a	0.12763196	
GOT1	n/a	0.12748969	
OR6B2	n/a	0.12744865	
SNF8	n/a	0.12726058	
LILRA4	n/a	0.12725484	
C18orf8	n/a	0.12722705	
NOG	n/a	0.12698792	
ZFPL1	n/a	0.12685476	
PEX3	n/a	0.12675798	
MED22	n/a	0.12659518	
C22orf23	n/a	0.12655991	
EP400	n/a	0.1264746	
TULP1	n/a	0.1264112	
RNF25	n/a	0.12636346	
GRN	n/a	0.12619384	
ZNF823	n/a	0.1261815	
SLC7A8	n/a	0.12609507	
WTAP	n/a	0.12602992	
S100A12	n/a	0.12587553	
SIP1	n/a	0.12585662	
C1orf198	n/a	0.12571232	
PRR5L	n/a	0.12563199	
SCNN1B	n/a	0.12553695	
KLF12	n/a	0.12544587	
A2LD1	n/a	0.1253543	
NCRNA00085	n/a	0.12534851	
TBC1D10A	n/a	0.12520649	
RWDD3	n/a	0.12518436	
SLC5A5	n/a	0.12516531	
ZNF396	n/a	0.12515818	
CXorf58	n/a	0.12508802	
ZNF37A	n/a	0.12507755	
SLC35B3	n/a	0.12503336	
GDF1	n/a	0.12497422	
SCFD2	n/a	0.12482841	
CDA	n/a	0.1247381	
ZNF828	n/a	0.12470562	
PIAS2	n/a	0.12469359	
CNR2	n/a	0.12468847	
C20orf107	n/a	0.12467867	
FLJ35776	n/a	0.124288514	
KLRC3	n/a	0.12420148	
CHD6	n/a	0.124179564	
MID1	n/a	0.12413122	
MRPL20	n/a	0.124091595	
SLC5A2	n/a	0.12408284	
CPB1	n/a	0.123885974	
SDAD1	n/a	0.12360598	
SFTPA2	n/a	0.12357503	
MYOZ3	n/a	0.12349775	
TAS2R14	n/a	0.123465724	
FXR2	n/a	0.12334427	
ZNF524	n/a	0.123238035	
EI24	n/a	0.12312523	
MRE11A	n/a	0.12311388	
PNPO	n/a	0.122997805	
RSPO3	n/a	0.12295106	
FFAR2	n/a	0.122924805	
SDC4	n/a	0.122812495	
C20orf108	n/a	0.12255541	
INTS12	n/a	0.12251971	
CTNND1	n/a	0.12251421	
HIVEP1	n/a	0.122391686	
ITGB6	n/a	0.12236975	
RPL13P5	n/a	0.122360036	
EXTL3	n/a	0.122017354	
CD3G	n/a	0.12195435	
RAB11FIP5	n/a	0.12183155	
FAM53A	n/a	0.1218263	
ZNF664	n/a	0.121814236	
ATN1	n/a	0.12175518	
C19orf77	n/a	0.121654294	
CSNK1A1	n/a	0.12159321	
CHPT1	n/a	0.12125471	
SNHG7	n/a	0.121223025	
HARS	n/a	0.12118514	
STK38	n/a	0.12104721	
PCNP	n/a	0.120848134	
TNFSF9	n/a	0.12080304	
SPINK2	n/a	0.12079811	
MRPS10	n/a	0.1205789	
PCCB	n/a	0.120391525	
ZNF596	n/a	0.1203842	
UQCRB	n/a	0.12026874	
NBN	n/a	0.120190926	
COBRA1	n/a	0.120088175	
DCAF17	n/a	0.119997725	
C14orf119	n/a	0.11987591	
PSORS1C3	n/a	0.11973132	
C19orf34	n/a	0.11957502	
LOC147727	n/a	0.11953211	
CASP7	n/a	0.11933034	
NAPSB	n/a	0.119295426	
EDDM3A	n/a	0.11927532	
COX8A	n/a	0.11925165	
TBC1D2	n/a	0.11917775	
FRRS1	n/a	0.11915461	
GTPBP8	n/a	0.11900057	
TCHH	n/a	0.11898054	
CAMSAP1L1	n/a	0.11897711	
TMEM101	n/a	0.11896266	
GPN2	n/a	0.11884787	
EIF4ENIF1	n/a	0.11883065	
SLC22A1	n/a	0.11865096	
VPS16	n/a	0.11852308	
PAPPA	n/a	0.11848341	
BRP44	n/a	0.11816412	
MLX	n/a	0.117903076	
TMEM154	n/a	0.117886454	
RPE65	n/a	0.11771117	
GNAT2	n/a	0.11741313	
PAQR8	n/a	0.11734973	
SLC26A6	n/a	0.11731806	
C4orf37	n/a	0.11723682	
SERP2	n/a	0.11722219	
GORASP1	n/a	0.117048346	
GTF2B	n/a	0.11701075	
N6AMT1	n/a	0.11698899	
ACVR2B	n/a	0.1169414	
ITPRIP	n/a	0.11693362	
CDK3	n/a	0.11687713	
NBR2	n/a	0.11684584	
TEX9	n/a	0.11684296	
ARL16	n/a	0.11677537	
ASB2	n/a	0.11650153	
SRD5A3	n/a	0.11642361	
SAP18	n/a	0.116393566	
IFI35	n/a	0.1162938	
CTAGE5	n/a	0.11622854	
PINX1	n/a	0.11618396	
C21orf29	n/a	0.11614683	
C17orf60	n/a	0.11613144	
LRPAP1	n/a	0.115916274	
ATG7	n/a	0.115785584	
CDKL5	n/a	0.11570554	
MINA	n/a	0.11568906	
RPS6KL1	n/a	0.11565343	
PDE4C	n/a	0.11554974	
SUPT3H	n/a	0.115482956	
KLRC2	n/a	0.11545745	
ACOT13	n/a	0.11543238	
CD2AP	n/a	0.115427054	
SH3BP4	n/a	0.115378454	
RAD23A	n/a	0.11528665	
ZNF259	n/a	0.11526533	
IMPA2	n/a	0.11492545	
TASP1	n/a	0.11491077	
NR1H2	n/a	0.11478117	
CUEDC1	n/a	0.114690505	
ARHGEF9	n/a	0.114640914	
CCDC91	n/a	0.11460376	
C2orf16	n/a	0.1145061	
SCARNA9L	n/a	0.11443279	
KIAA0664P3	n/a	0.11437942	
ZFPM1	n/a	0.11432284	
C22orf25	n/a	0.11423435	
VAX1	n/a	0.11419988	
ANP32D	n/a	0.11419988	
COX7B2	n/a	0.11419988	
GPBP1L1	n/a	0.11394165	
FAM53B	n/a	0.11390892	
FPR1	n/a	0.11390339	
STARD3NL	n/a	0.11382462	
HINFP	n/a	0.11371889	
SLITRK3	n/a	0.11339716	
SYT12	n/a	0.11331719	
UPP1	n/a	0.1133157	
AAMP	n/a	0.11327628	
EDEM1	n/a	0.11321801	
SH3TC2	n/a	0.11318124	
PLCXD2	n/a	0.113160685	
RAB4A	n/a	0.11308328	
ATP5H	n/a	0.11288071	
MEG8	n/a	0.11271589	
ATCAY	n/a	0.11271589	
IRX3	n/a	0.112689346	
SH2D7	n/a	0.112603046	
PKP1	n/a	0.11245803	
DDX60	n/a	0.11245558	
COMMD6	n/a	0.11242984	
S100A3	n/a	0.11238712	
KPNA6	n/a	0.112361416	
UQCRC1	n/a	0.11223314	
ATP8B3	n/a	0.11220994	
C9orf114	n/a	0.11217852	
LOC400804	n/a	0.112146564	
ELP2	n/a	0.11211126	
SPSB3	n/a	0.11195343	
ZBTB22	n/a	0.11191117	
FLJ42289	n/a	0.11190032	
PCDHA12	n/a	0.1118112	
NT5C2	n/a	0.11181051	
CST9	n/a	0.1117342	
FAM161A	n/a	0.1115931	
WDR92	n/a	0.111549065	
CSDA	n/a	0.11154066	
GOLGA6L6	n/a	0.11142457	
UGT1A7	n/a	0.111412555	
MSH5	n/a	0.11136957	
SLCO4C1	n/a	0.11121256	
LPPR3	n/a	0.11119324	
TIFA	n/a	0.11107586	
KCNH6	n/a	0.11080899	
TC2N	n/a	0.11075152	
WIPI1	n/a	0.11074165	
GAN	n/a	0.1106335	
PDP1	n/a	0.110559836	
ZZZ3	n/a	0.11023161	
UNC5A	n/a	0.109997444	
ABCD3	n/a	0.10997888	
PIM3	n/a	0.10976889	
TUBGCP4	n/a	0.10971435	
CDK14	n/a	0.10967047	
PURG	n/a	0.10926486	
PKP4	n/a	0.10920304	
ARPP21	n/a	0.10919367	
PCDHGA1	n/a	0.10884771	
VPS29	n/a	0.10876107	
NRXN3	n/a	0.10875722	
UBA6	n/a	0.108712696	
LRFN2	n/a	0.108676285	
KHK	n/a	0.108670115	
LIN54	n/a	0.10863288	
C16orf73	n/a	0.10863283	
SLC6A6	n/a	0.10846437	
KAT5	n/a	0.108339116	
ZNF514	n/a	0.10828019	
RPL41	n/a	0.10815359	
ATL1	n/a	0.10812293	
DDX1	n/a	0.10807027	
LOC284023	n/a	0.10806794	
ACCN2	n/a	0.10799526	
CD22	n/a	0.107915595	
TTC8	n/a	0.107883506	
GIGYF1	n/a	0.10779747	
LRRC8B	n/a	0.107703134	
ST3GAL1	n/a	0.10763402	
SOCS4	n/a	0.10755817	
HOXB4	n/a	0.10721859	
CLEC18C	n/a	0.10720762	
TMEM149	n/a	0.107189246	
FBXO3	n/a	0.10714494	
GPR174	n/a	0.10699339	
ATPBD4	n/a	0.10688815	
ZBTB17	n/a	0.10683203	
CHRNA1	n/a	0.10682993	
FOXF2	n/a	0.1067502	
RIPK4	n/a	0.10661008	
PTPN12	n/a	0.10650755	
KRT79	n/a	0.10643755	
LZTR1	n/a	0.10638543	
SLC26A10	n/a	0.10629392	
LBR	n/a	0.10607233	
PALLD	n/a	0.10600314	
GATC	n/a	0.10598277	
CYP39A1	n/a	0.10587339	
SNAP25	n/a	0.10586559	
ALKBH1	n/a	0.1057845	
TMEM127	n/a	0.10560593	
TNC	n/a	0.105500564	
NIPAL3	n/a	0.10549006	
GADD45A	n/a	0.10535705	
RFPL1	n/a	0.105291255	
CDH24	n/a	0.105218075	
TBXA2R	n/a	0.10519255	
ZW10	n/a	0.10499154	
C9orf150	n/a	0.10490385	
HEMK1	n/a	0.10486582	
MAPK1IP1L	n/a	0.10451825	
C1orf229	n/a	0.10450488	
PCDH11X	n/a	0.10442948	
BAZ2A	n/a	0.104275495	
RAB38	n/a	0.10418729	
PEF1	n/a	0.10411791	
CCDC53	n/a	0.104066834	
C10orf81	n/a	0.10406123	
UBE2Q2	n/a	0.104016215	
C3orf27	n/a	0.10400597	
KLK15	n/a	0.10400597	
EXOC8	n/a	0.10382887	
DOCK10	n/a	0.103821926	
NCRNA00183	n/a	0.10362241	
THSD4	n/a	0.103570186	
CTAGE1	n/a	0.10351634	
IL28RA	n/a	0.103495315	
ATG16L1	n/a	0.1034807	
LRRC4C	n/a	0.10333521	
NADSYN1	n/a	0.10329484	
MANBA	n/a	0.10326273	
PDGFB	n/a	0.10314191	
MS4A3	n/a	0.10304392	
FANCE	n/a	0.10303598	
ERCC4	n/a	0.10303392	
NOL8	n/a	0.103019305	
S100PBP	n/a	0.10289995	
ADAM28	n/a	0.10260455	
LAPTM5	n/a	0.10259287	
KIAA0649	n/a	0.10256836	
FAM104A	n/a	0.102436684	
GPR149	n/a	0.10238957	
PNPLA3	n/a	0.10236046	
UCKL1	n/a	0.102351256	
SLC2A13	n/a	0.10221342	
FZD9	n/a	0.101765715	
CMTM8	n/a	0.10168361	
MAP4K5	n/a	0.101574674	
NDUFC2	n/a	0.10143325	
BHLHE40	n/a	0.10134163	
