Normal-1	Normal-2	Normal-3	Normal-4	Normal-5	Tumour-1	Tumour-2	Tumour-3	Tumour-4	Tumour-5
GPR179	17.6804817725596	7.12194210820202	11.1474525809374	17.3129091229626	11.000667579986	59.4920245789319	11.969406502593	20.7947392214426	4.95037114484063	18.5455513891327
PLEKHM1P	550.452332519023	445.833575973447	642.093268661994	500.631622139002	365.222163655534	378.279477039624	223.735829240778	403.855724879596	278.635175866744	472.911560422883
LOC440461	28.2887708360954	64.0974789738182	10.0327073228437	37.5113030997523	28.6017357079635	4.48996411916467	1.84144715424508	1.0944599590233	5.65756702267501	14.8364411113061
FLJ90757	821.553053031604	866.028160357366	450.357084269871	1483.13921486713	740.344928133055	2513.25741570243	508.239414571643	1408.56996726298	1207.18336346328	714.931006051065
HSBP1L1	246.348046030998	512.779831790546	413.570490752777	388.097712839745	244.214820275688	313.174997311736	244.912471514596	878.851347095707	538.17606303196	447.875066047554
PLIN5	979.498690199803	717.891764506764	5229.27000571773	117.583507793454	1904.21555809557	958.607339441658	25.7802601594312	68.9509774184676	427.146310211963	8.3454981251097
ZNF506	1095.01117111386	1511.27611536047	1502.67660791036	1292.69721451454	1195.77256594447	887.890404564814	1645.33303231798	568.02471873309	1214.96251811946	1131.27863473709
PSG8	0	1.4243884216404	0	1.44274242691355	2.20013351599719	0	0	0	0	1.85455513891327
FLJ42875	56.5775416721908	86.8876937200647	53.5077723884995	8.6564545614813	62.70380520592	3.36747308937351	1.84144715424508	1.0944599590233	14.1439175566875	0
LOC440563	3.53609635451193	0	1.11474525809374	4.32822728074065	1.1000667579986	3.36747308937351	0.920723577122542	1.0944599590233	3.53597938917188	0
UQCRHL	605.851175406377	623.882128678497	1599.65944536452	739.405493793194	1443.28758649416	585.94031755099	1357.14655267863	2579.64212341791	923.597816451695	639.821522925077
C1orf151	2344.43188304141	2263.3532019866	2572.83205568035	2190.80437526822	3072.48645509008	2351.6187074125	3330.25717845224	3727.73062043335	2822.41874843699	2459.14011419899
FAM183A	0	2.84877684328081	0	11.5419394153084	0	11.2249102979117	23.0180894280636	43.7783983609318	143.560763200378	1.85455513891327
ZYG11A	35.3609635451193	169.502222175208	11.1474525809374	203.42668219481	15.4009346119803	117.861558128073	184.144715424508	1049.58710070334	407.344825632601	22.2546616669592
BCL2L15	4.71479513934923	19.9414379029657	8.91796206474991	28.1334773248142	20.9012684019733	6.73494617874701	13.8108536568381	10.944599590233	18.3870928236938	26.8910495142424
HIST2H2BF	37.7183611147939	34.1853221193697	54.6225176465932	125.518591141479	48.4029373519382	138.066396664314	66.292097552823	194.813872706147	285.707134645088	188.237346599697
ETV3L	30.64616840577	14.243884216404	11.1474525809374	10.0991969883948	26.4016021919663	11.2249102979117	409.721991819531	32.8337987706989	18.3870928236938	12.0546084029362
LRRC52	0	0	0	1.44274242691355	1.1000667579986	1.12249102979117	85.6272926723964	0	4.95037114484063	0
C1orf186	30.64616840577	32.7609336977293	94.7533469379678	17.3129091229626	112.206809315857	25.8172936851969	1.84144715424508	0	9.19354641184689	28.7456046531556
TRIM67	0	12.8194957947636	17.8359241294998	3.60685606728387	1.1000667579986	12.3474013277029	11.0486829254705	8.75567967218637	2.8287835113375	5.5636654167398
MAP1LC3C	338.286551248308	578.301699186004	1416.84122303714	71.4157501322207	506.030708679354	6.73494617874701	3.68289430849017	6.56675975413977	19.8014845793625	20.4001065280459
PIWIL3	0	0	0	0	0	0	5.52434146273525	0	0	0
MIAT	104.90419185052	276.331353798238	131.539940455061	97.3851138166646	130.907944201833	465.833777363335	202.559186966959	186.05819303396	108.20096930866	858.659029316843
ODF3B	417.259369832407	574.028533921083	276.456824007247	179.621432150737	292.617757627627	105.51415680037	99.4381463292346	90.8401765989335	734.776517069917	347.729088546238
CAPN14	9.42959027869847	2.84877684328081	7.80321680665618	12.2633106287652	6.60040054799158	25.8172936851969	81.9443983639062	8.75567967218637	17.6798969458594	22.2546616669592
LOC440896	0	0	0	2.16411364037032	0	1.12249102979117	3.68289430849017	0	0	0.927277569456634
LOC440905	101.368095496009	131.043734790917	16.7211788714061	645.627236043813	45.1027370779424	20.204838536241	40.5118373933919	4.37783983609318	423.610330822791	420.056738963855
LOC440944	334.750454893796	558.360261283039	756.912030245649	386.654970412831	345.420962011559	431.036555439809	1012.7959348348	460.767642748807	403.808846243429	266.128662434054
TMEM89	1.17869878483731	0	0	2.16411364037032	0	0	0	0	0	0
LOC440957	307.640382842538	327.609336977293	332.194086911934	295.762197517278	304.718491965611	44.8996411916467	243.071024360351	589.913917913556	441.997423646485	228.110282086332
MTHFD2L	405.472381984034	589.696806559127	438.09488643084	752.390175635416	400.424299911489	665.637180666163	1436.32878031117	474.99562221611	295.607876934769	207.710175558286
TMEM150C	524.520959252602	1187.9399436481	671.076645372431	1813.52723063033	514.831242743343	6375.74904921384	164.809520304935	181.680353197867	173.970185947256	4555.71469874044
LOC441046	40.0757586844685	44.1560410708525	35.6718482589997	38.9540455266658	25.3015354339677	20.204838536241	25.7802601594312	50.3451581150716	14.8511134345219	17.618273819676
C4orf47	15.323084202885	14.243884216404	2.22949051618748	16.5915379095058	3.30020027399579	26.939784714988	21.1766422738185	87.5567967218637	35.3597938917188	31.5274373615255
11-Mar	0	12.8194957947636	0	11.5419394153084	0	0	0	0	0	0
LOC441089	254.598937524859	223.628982197543	241.899721006341	250.315811069501	207.912617261735	165.006181379302	390.386796699958	328.337987706989	405.930433876932	235.528502641985
FLJ42709	368.932719654078	531.296881271871	610.880401435369	178.178689723823	592.935982561243	120.106540187655	182.303268270263	276.898369632894	388.957732808907	209.564730697199
C6orf226	165.017829877223	219.355816932622	149.375864584561	183.949659431478	166.110080457788	49.3896053108114	275.29634955964	89.7457166399103	167.605423046747	182.673681182957
TMEM151B	15.323084202885	19.9414379029657	11.1474525809374	39.6754167401226	14.3008678539817	26.939784714988	55.2434146273525	28.4559589346057	52.3324949597438	22.2546616669592
OOEP	2.35739756967462	4.27316526492121	15.6064336133124	5.7709697076542	8.80053406398877	5.61245514895584	0	43.7783983609318	7.07195877834376	0
FAM26F	166.196528662061	266.360634846756	121.507233132218	60.5951819303691	68.204138995913	106.636647830161	417.087780436512	394.005585248386	475.942825782535	78.8185934038139
RNF216L	556.34582644321	678.008888700832	502.750111400276	595.852622315296	545.633111967304	756.558954079248	1045.94198361121	891.984866603986	780.037053251317	513.711773478975
PMS2CL	278.172913221605	267.785023268396	124.851468906499	211.361765542835	128.707810685836	209.905822570949	550.59269911928	319.582308034802	413.002392655276	335.674480143301
RP9P	433.76115282013	541.267600223354	317.702398556716	245.98758378876	449.927304021426	369.299548801294	830.492666564533	720.154653037329	515.54579494126	285.601491392643
ZNF716	0	4.27316526492121	0	0	0	0	0	0	0	23.1819392364158
SPDYE7P	3.53609635451193	9.97071895148283	12.2621978390311	17.3129091229626	17.6010681279775	19.0823475064499	14.7315772339607	21.8891991804659	14.1439175566875	12.9818859723929
PMS2L11	53.0414453176789	94.0096358282667	56.8520081627807	85.1218031878994	58.3035381739256	80.8193541449641	45.1154552790046	114.918295697446	84.1563094622907	14.8364411113061
SPDYE3	194.485299498156	175.19977586177	251.932428329185	227.953303452341	180.41094831177	272.765320239254	324.094699147135	158.696694058378	335.210846093494	177.110015766217
SPDYE2	0	1.4243884216404	0	8.6564545614813	3.30020027399579	7.85743720853818	18.4144715424508	1.0944599590233	0.707195877834376	0
AKR1B15	47.1479513934923	203.687544294578	1.11474525809374	5721.19509392568	7.70046730599017	1.12249102979117	9.20723577122542	425.744924060062	1.41439175566875	306.928875490146
LOC441294	135.550360256291	125.346181104356	46.819300839937	334.716243043943	73.7044727859059	286.235212596748	318.5703576844	105.068156066236	163.362247779741	180.819126044044
OR2A9P	519.806164113253	564.0578149696	804.84607634368	396.754167401226	691.941990781117	645.432342129922	209.92497558394	118.201675574516	671.128888064823	271.692327850794
FAM90A7	1.17869878483731	0	0	0	0	0	0	1.0944599590233	0	0
C8orf85	220.416672764577	611.062632883733	5.5737262904687	853.382145519364	103.406275251868	159.393726230346	2514.49608912166	3069.96018506034	934.205754619211	342.165423129498
LRRC24	2.35739756967462	18.5170494813253	20.0654146456873	20.9197651902465	9.90060082198736	161.638708289928	0.920723577122542	26.2670390165591	33.94540213605	27.818327083699
ANKRD20A3	14.1443854180477	38.4584873842909	55.737262904687	37.5113030997523	28.6017357079635	13.469892357494	8.28651219410288	2.18891991804659	10.6079381675156	4.63638784728317
FAM22G	3.53609635451193	4.27316526492121	1.11474525809374	5.04959849419742	1.1000667579986	2.24498205958234	5.52434146273525	20.7947392214426	4.24317526700626	4.63638784728317
C9orf173	0	2.84877684328081	1.11474525809374	2.8854848538271	4.40026703199438	1.12249102979117	0	0	0.707195877834376	0.927277569456634
NRARP	650.641729230194	1405.87137215908	576.323298434463	198.377083700613	649.039387219172	202.04838536241	1065.27717873078	624.936636602302	1139.99975506901	661.14890702258
RPS26P11	1.17869878483731	2.84877684328081	4.45898103237496	1.44274242691355	1.1000667579986	1.12249102979117	3.68289430849017	1.0944599590233	2.12158763350313	2.7818327083699
GLRA4	24.7526744815835	32.7609336977293	0	36.7899318862955	9.90060082198736	2.24498205958234	0	1.0944599590233	4.24317526700626	11.1273308334796
FAM127C	985.39218412399	1390.20309952103	1103.5978055128	917.584183517017	1023.06208493869	537.67320326997	1454.74325185362	1721.58551554364	1642.10882833142	2690.95950656315
CT45A3	0	0	0	0	0	0	0	51.4396180740949	0	0
CT45A4	0	0	0	0	0	0	0	2.18891991804659	0	0
CT45A5	0	0	0	0	0	0	0	22.9836591394892	0	0
PGAM4	163.839131092386	113.951073731232	163.86755293978	163.029894241231	192.511682649754	198.680912273037	113.248999986073	349.132726928431	105.372185797322	347.729088546238
CDNF	127.299468762429	146.712007428962	196.195165424498	105.320197164689	168.310213973785	47.1446232512291	15.6523008110832	68.9509774184676	67.1836083942657	170.619072780021
FRG2B	0	0	0	0	0	6.73494617874701	0	0	0	0.927277569456634
LOC441601	0	18.5170494813253	1.11474525809374	0	6.60040054799158	0	0.920723577122542	0	0	0
TSPAN11	522.163561682928	475.745732827895	418.029471785152	477.547743308385	441.126769957437	278.37777538821	120.614788603053	245.159030821218	275.099196477572	611.075918271922
LOC441666	40.0757586844685	236.448477992307	134.884176229342	72.1371213456775	171.610414247781	285.112721566957	170.33386176767	272.520529796801	72.1339795391063	17.618273819676
WBP11P1	22.3952769119089	12.8194957947636	16.7211788714061	31.7403333920981	18.7011348859761	35.9197129533174	31.3046016221664	51.4396180740949	21.2158763350313	41.7274906255485
TARM1	0	0	0	0	0	0	0	0	2.12158763350313	0
LOC441869	781.477294347136	178.048552705051	472.651989431745	367.177947649498	667.740522105148	211.02831360074	75.4993333240485	143.374254632052	695.880743789026	179.891848474587
OR13G1	0	0	0	0	0	0	0	0	0	1.85455513891327
C20orf199	3021.00498553802	5223.23234215536	4795.63410031927	2467.81092123563	3164.89206276196	4463.02433444969	4163.51201574814	4270.5827601089	7819.46482121469	3429.07245185063
SULT1C3	2.35739756967462	212.23387482442	0	27813.9098772529	2.20013351599719	0	0	0	0	0
GALNTL6	3.53609635451193	9.97071895148283	0	14.4274242691355	0	6.73494617874701	7.36578861698034	0	29.7022268690438	4.63638784728317
OR2J3	0	0	0	2.8854848538271	0	0	0	0	0	0
C6orf138	96.6533003566593	88.3120821417051	61.3109891951557	51.217356155431	57.203471415927	177.353582707005	49.7190731646173	28.4559589346057	28.287835113375	81.6004261121838
GSTM2P1	2.35739756967462	2.84877684328081	4.45898103237496	176.014576083453	5.50033378999298	1.12249102979117	0.920723577122542	0	3.53597938917188	3.70911027782653
RFPL4B	8.25089149386116	5.69755368656162	20.0654146456873	2.16411364037032	13.2008010959832	2.24498205958234	3.68289430849017	0	36.7741856473875	0.927277569456634
ZNF727	57.7562404570281	34.1853221193697	138.228412003624	100.270598670492	113.306876073855	57.2470425193496	2.76217073136763	80.9900369677239	40.3101650365594	45.436600903375
OR2A2	0	0	0	0	0	0	0	0	1.41439175566875	0
FAM47C	0	0	0	0	1.1000667579986	0	1.84144715424508	0	0	0.927277569456634
LOC442459	0	1.4243884216404	2.22949051618748	1.44274242691355	3.30020027399579	1.12249102979117	2.76217073136763	1.0944599590233	0.707195877834376	0.927277569456634
DPY19L2P4	100.189396711171	19.9414379029657	22.2949051618748	8.6564545614813	25.3015354339677	16.8373654468675	37.7496666620242	3.28337987706989	22.6302680907	0.927277569456634
STAG3L2	199.200094637505	289.150849593002	80.2616585827492	212.083136756292	130.907944201833	85.3093182641288	62.6092032443329	224.364291599776	78.4987424396157	77.8913158343572
SPDYE5	7.07219270902385	24.2146031678869	23.4096504199685	22.36250761716	11.000667579986	17.9598564766587	71.8164390155583	26.2670390165591	15.5583093123563	10.200053264023
EIF3IP1	1.17869878483731	1.4243884216404	0	2.8854848538271	0	3.36747308937351	2.76217073136763	9.85013963120966	0.707195877834376	0
LMOD2	4.71479513934923	2.84877684328081	6.68847154856244	6.49234092111097	0	2.24498205958234	67.2128211299456	1.0944599590233	2.12158763350313	2.7818327083699
IGFL4	0	0	0	2.8854848538271	0	0	29.4631544679213	3.28337987706989	0.707195877834376	0.927277569456634
ARHGEF35	1410.90244545026	631.004070786699	278.686314523435	4770.42783458965	491.729840825372	2521.11485291096	523.891715382726	425.744924060062	1357.10888956417	1380.71630092093
TARP	53.0414453176789	92.5852474066263	39.0160840332809	1516.32229068614	13.2008010959832	41.5321681022732	25.7802601594312	2.18891991804659	36.7741856473875	287.456046531556
CBWD3	629.425151103123	938.671969861026	489.373168303152	1625.97071513157	678.741189685134	487.161106929367	1472.23699981894	962.030303981477	1270.12379659054	1788.71843148185
C9orf129	238.097154537136	148.136395850602	250.817683071091	315.960591494067	205.712483745737	340.114782026724	50.6397967417398	237.497811108055	234.081835563178	194.728289585893
POTEE	12.9656866332104	1.4243884216404	13.3769430971249	15.1487954825923	11.000667579986	6.73494617874701	6.44506503985779	18.605819303396	5.65756702267501	31.5274373615255
FRG2	1.17869878483731	0	0	0	0	0	0.920723577122542	0	0	0
KPRP	0	0	0	0	0	0	1.84144715424508	0	0	0
LRRC37A2	255.777636309696	84.0389168767839	292.06325762056	522.994129756162	348.721162285555	275.010302298836	195.193398349979	158.696694058378	229.131464418338	233.673947503072
SPIN2B	258.135033879371	220.780205354263	153.834845616936	220.739591317773	220.013351599719	96.5342285620405	460.361788561271	126.957355246702	255.29771189821	220.692061530679
GIMAP6	3755.33432849167	3657.82946677256	6248.14717161541	621.100614786283	5940.36049319242	905.850261041473	456.678894252781	380.872065740107	754.578001649279	628.694192091598
LRRC18	5.89349392418654	11.3951073731232	4.45898103237496	4.32822728074065	5.50033378999298	0	1.84144715424508	1.0944599590233	2.12158763350313	0
H2AFB1	4.71479513934923	2.84877684328081	1.11474525809374	0.721371213456775	3.30020027399579	6.73494617874701	1.84144715424508	5.47229979511648	2.12158763350313	0
GEMIN8P4	40.0757586844685	29.9121568544485	32.3276124847184	68.5302652783936	40.7024700459481	66.226970757679	239.388130051861	89.7457166399103	27.5806392355407	23.1819392364158
C8orf22	0	0	4.45898103237496	0	13.2008010959832	0	42.3532845476369	0	0	0
C5orf53	1287.13907304234	1262.0081415734	2248.44118557507	724.256698310602	2713.86469198254	551.143095627464	348.033512152321	316.298928157732	700.123919056032	1023.71443668012
C2orf64	1076.15199055646	1213.57893523762	1542.80743720174	1158.52216881158	1552.19419553602	923.810117518132	1575.35804045667	918.251905620545	903.089135994498	1221.22455897439
HCG11	2111.04952364362	1393.05187636432	2834.79719133238	1086.3850474659	3071.38638833208	442.26146573772	2380.99117043889	482.656841929273	988.659837212458	1343.62519814266
